timestamp,tripId,line,direction,lat,lon,next_stop,arrival_time,arrival_time_planned,delay_sec
2025-11-18T15:13:51.002726+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.526983,13.364227,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:13:51.002726+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541662,13.354492,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:13:51.002726+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528762,13.377126,Robert-Koch-Platz (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:02:00+01:00,840
2025-11-18T15:14:02.366149+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529868,13.402674,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:02.366149+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.526983,13.364227,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:14:02.366149+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541662,13.354492,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:02.366149+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528762,13.377126,Robert-Koch-Platz (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:02:00+01:00,840
2025-11-18T15:14:13.515035+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529868,13.402674,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:13.515035+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.527756,13.364281,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:14:13.515035+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541689,13.354644,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:13.515035+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.526254,13.369225,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:14:24.585469+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529832,13.401811,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:24.585469+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.528493,13.363804,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:14:24.585469+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541788,13.355103,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:24.585469+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.526533,13.370133,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:14:35.819175+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529679,13.400831,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:35.819175+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529212,13.363211,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:14:35.819175+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541878,13.355552,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:35.819175+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.526893,13.370987,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:14:46.958636+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529607,13.399806,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:46.958636+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529787,13.362726,Poststadion (Berlin),2025-11-18T15:15:00+01:00,2025-11-18T15:09:00+01:00,360
2025-11-18T15:14:46.958636+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541977,13.356011,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:46.958636+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527189,13.371886,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:14:58.081101+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529545,13.398692,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:14:58.081101+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529787,13.362726,Kruppstr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:10:00+01:00,360
2025-11-18T15:14:58.081101+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.542076,13.356514,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:14:58.081101+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527495,13.372875,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:15:09.186031+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529491,13.397676,Tucholskystr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:16:00+01:00,0
2025-11-18T15:15:09.186031+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529967,13.362582,Kruppstr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:10:00+01:00,360
2025-11-18T15:15:09.186031+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.542111,13.356955,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:15:09.186031+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527765,13.373782,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:15:20.380570+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52985,13.402188,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:15:20.380570+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.530866,13.361827,Kruppstr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:10:00+01:00,360
2025-11-18T15:15:20.380570+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541833,13.357134,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:15:20.380570+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528043,13.374699,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:15:31.553016+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52976,13.401173,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:15:31.553016+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.531774,13.361072,Kruppstr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:10:00+01:00,360
2025-11-18T15:15:31.553016+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541563,13.357305,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:15:31.553016+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528313,13.375616,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:15:42.793086+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529625,13.400193,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:15:42.793086+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.532664,13.360317,Kruppstr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:10:00+01:00,360
2025-11-18T15:15:42.793086+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541293,13.357476,Kiautschoustr. (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:06:00+01:00,600
2025-11-18T15:15:42.793086+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528583,13.376542,Invalidenpark (Berlin),2025-11-18T15:16:00+01:00,2025-11-18T15:00:00+01:00,960
2025-11-18T15:15:54.017061+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529572,13.399159,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:15:54.017061+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529787,13.362726,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:15:54.017061+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541231,13.357512,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:15:54.017061+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528762,13.377126,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:16:05.201440+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529518,13.398035,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:16:05.201440+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529787,13.362726,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:16:05.201440+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541213,13.35753,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:16:05.201440+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528762,13.377126,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:16:16.319606+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529374,13.397047,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:16:16.319606+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.530542,13.362105,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:16:16.319606+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.540646,13.357899,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:16:16.319606+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528879,13.377495,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:16:27.623778+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52914,13.396094,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:16:27.623778+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.531441,13.361341,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:16:27.623778+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.540161,13.358447,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:16:27.623778+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528996,13.377891,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:16:38.779558+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528915,13.395132,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:16:38.779558+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.53234,13.360586,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:16:38.779558+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.539783,13.35824,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:16:38.779558+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529113,13.378295,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:16:50.028786+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528771,13.394557,Tucholskystr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:16:00+01:00,60
2025-11-18T15:16:50.028786+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.533212,13.359849,Kruppstr. (Berlin),2025-11-18T15:17:00+01:00,2025-11-18T15:10:00+01:00,420
2025-11-18T15:16:50.028786+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.539496,13.357377,Fennbrücke (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:08:00+01:00,600
2025-11-18T15:16:50.028786+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528951,13.378511,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:01.155508+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527693,13.389577,Hannoversche Str. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:18:00+01:00,0
2025-11-18T15:17:01.155508+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.529787,13.362726,Kruppstr. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:10:00+01:00,480
2025-11-18T15:17:01.155508+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.53812,13.361072,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:01.155508+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528655,13.378565,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:12.443792+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527486,13.388552,Hannoversche Str. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:18:00+01:00,0
2025-11-18T15:17:12.443792+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.53021,13.362375,Kruppstr. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:10:00+01:00,480
2025-11-18T15:17:12.443792+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.538111,13.361314,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:12.443792+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528385,13.378601,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:23.608089+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527288,13.387527,Hannoversche Str. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:18:00+01:00,0
2025-11-18T15:17:23.608089+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.531118,13.36162,Kruppstr. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:10:00+01:00,480
2025-11-18T15:17:23.608089+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.537779,13.361162,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:23.608089+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528223,13.378843,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:34.680206+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527135,13.386457,Hannoversche Str. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:18:00+01:00,0
2025-11-18T15:17:34.680206+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.532008,13.360865,Kruppstr. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:10:00+01:00,480
2025-11-18T15:17:34.680206+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.537518,13.360577,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:34.680206+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528259,13.379284,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:45.807205+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52709,13.386107,Hannoversche Str. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:18:00+01:00,0
2025-11-18T15:17:45.807205+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.532916,13.36011,Kruppstr. (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:10:00+01:00,480
2025-11-18T15:17:45.807205+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.537221,13.360047,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:45.807205+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528268,13.379724,Robert-Koch-Platz (Berlin),2025-11-18T15:18:00+01:00,2025-11-18T15:02:00+01:00,960
2025-11-18T15:17:56.857727+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52709,13.386107,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:17:56.857727+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.533212,13.359849,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:11:00+01:00,480
2025-11-18T15:17:56.857727+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.536952,13.359472,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:17:56.857727+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528268,13.379778,Philippstr. (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:03:00+01:00,960
2025-11-18T15:18:07.937121+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52709,13.386107,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:18:07.937121+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.533365,13.359723,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:11:00+01:00,480
2025-11-18T15:18:07.937121+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.536682,13.358896,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:18:07.937121+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528304,13.380075,Philippstr. (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:03:00+01:00,960
2025-11-18T15:18:18.983126+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527082,13.385927,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:18:18.983126+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.534066,13.359139,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:11:00+01:00,480
2025-11-18T15:18:18.983126+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.536394,13.358276,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:18:18.983126+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528169,13.380929,Philippstr. (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:03:00+01:00,960
2025-11-18T15:18:30.222431+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.526974,13.38501,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:18:30.222431+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.534695,13.358609,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:11:00+01:00,480
2025-11-18T15:18:30.222431+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.536125,13.357701,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:18:30.222431+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527837,13.381621,Philippstr. (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:03:00+01:00,960
2025-11-18T15:18:41.343122+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527055,13.384138,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:18:41.343122+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.535343,13.358069,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:11:00+01:00,480
2025-11-18T15:18:41.343122+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.535765,13.357611,Perleberger Brücke (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:10:00+01:00,540
2025-11-18T15:18:41.343122+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.52745,13.382232,Philippstr. (Berlin),2025-11-18T15:19:00+01:00,2025-11-18T15:03:00+01:00,960
2025-11-18T15:18:52.853471+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52727,13.383275,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:18:52.853471+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.535756,13.35771,Fennbrücke (Berlin),2025-11-18T15:22:00+01:00,2025-11-18T15:14:00+01:00,480
2025-11-18T15:18:52.853471+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.535486,13.357845,Kruppstr. (Berlin),2025-11-18T15:21:00+01:00,2025-11-18T15:12:00+01:00,540
2025-11-18T15:18:52.853471+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527243,13.382996,Hannoversche Str. (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:04:00+01:00,960
2025-11-18T15:19:04.621873+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527495,13.382331,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:19:04.621873+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.535756,13.35771,Fennbrücke (Berlin),2025-11-18T15:22:00+01:00,2025-11-18T15:14:00+01:00,480
2025-11-18T15:19:04.621873+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.535486,13.357845,Kruppstr. (Berlin),2025-11-18T15:21:00+01:00,2025-11-18T15:12:00+01:00,540
2025-11-18T15:19:04.621873+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527198,13.383257,Hannoversche Str. (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:04:00+01:00,960
2025-11-18T15:19:15.698176+01:00,1|35394|2|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527909,13.381711,Robert-Koch-Platz (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:20:00+01:00,0
2025-11-18T15:19:15.698176+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.535927,13.357584,Fennbrücke (Berlin),2025-11-18T15:22:00+01:00,2025-11-18T15:14:00+01:00,480
2025-11-18T15:19:15.698176+01:00,1|35344|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.535307,13.358006,Kruppstr. (Berlin),2025-11-18T15:21:00+01:00,2025-11-18T15:12:00+01:00,540
2025-11-18T15:19:15.698176+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528313,13.380722,Philippstr. (Berlin),2025-11-18T15:20:00+01:00,2025-11-18T15:03:00+01:00,1020
